@relation 'FEI-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DE:\\Documents\\Information Technology\\Data Mining\\Face Recognition\\Database\\FEI Face-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {male,female}

@data
30,19,24,12,14,28,14,16,16,22,15,15,15,16,13,16,12,16,14,15,18,30,16,17,17,16,19,32,15,15,14,16,11,male
31,19,24,12,14,28,14,17,16,22,14,15,15,16,13,16,12,16,15,15,18,30,16,16,17,16,19,31,16,16,13,16,11,male
19,20,22,13,14,27,15,17,15,22,15,16,15,16,13,16,13,16,14,15,18,29,15,16,16,16,18,33,15,16,14,16,13,male
5,17,19,15,15,23,15,16,15,18,15,15,15,15,14,15,14,16,15,15,16,41,16,18,15,15,22,27,16,15,16,16,13,male
32,21,24,10,14,29,12,19,15,24,15,14,14,13,13,17,11,21,13,16,20,27,15,16,17,15,18,34,16,14,14,16,11,male
31,20,24,11,15,28,12,18,14,24,15,14,14,14,13,17,12,20,12,15,20,27,16,17,17,15,18,34,16,14,14,16,11,male
32,20,23,12,15,28,11,17,14,24,15,15,14,14,13,17,12,20,12,15,20,27,16,16,17,15,19,33,15,14,14,16,11,male
31,18,23,12,16,28,13,17,14,24,15,15,14,15,12,17,12,18,12,15,20,27,16,16,17,15,19,34,16,14,14,16,11,male
31,19,23,11,16,28,12,17,14,24,15,15,15,14,13,17,12,18,12,15,19,27,16,16,17,15,18,33,15,14,14,16,11,male
31,19,24,10,13,27,15,17,17,24,15,15,15,16,12,16,12,16,13,16,19,27,16,16,17,15,19,33,16,15,14,16,11,male
31,18,23,11,13,28,16,17,17,24,15,16,15,16,12,15,12,15,12,16,19,27,16,16,17,16,19,33,15,14,14,16,11,male
31,18,24,10,14,28,15,17,17,24,15,16,15,16,13,15,11,15,13,15,19,27,16,16,17,16,19,33,15,15,14,16,11,male
31,18,23,12,14,28,15,17,17,24,15,16,14,16,13,15,12,14,11,15,19,27,16,16,17,16,18,33,15,14,14,16,11,male
30,16,24,13,15,28,17,17,17,24,16,17,13,17,14,14,11,11,10,14,20,27,16,17,17,16,18,33,15,14,14,15,12,male
31,19,24,11,14,27,14,16,16,23,15,15,15,16,12,16,12,17,13,16,19,27,16,16,17,16,19,33,16,15,14,16,11,male
32,20,24,11,13,27,14,16,16,23,15,15,15,16,12,16,12,17,13,16,20,27,16,16,17,16,19,33,16,15,14,16,11,male
19,22,23,12,13,26,14,17,15,23,15,15,15,15,13,16,13,17,13,16,19,29,15,16,17,16,18,33,16,15,14,16,12,male
5,18,19,15,15,21,15,16,16,18,15,15,15,15,14,15,15,16,15,16,17,41,17,18,16,15,21,26,15,15,16,16,13,male
31,21,25,14,14,26,12,15,14,20,17,16,13,14,17,15,9,20,13,15,17,27,17,16,17,14,19,35,15,14,14,17,11,female
32,20,25,13,14,25,12,14,15,20,17,15,14,14,16,16,10,18,14,15,16,28,17,16,17,15,19,34,15,15,14,16,11,female
32,20,25,12,15,25,12,13,15,20,17,15,14,14,16,16,10,18,14,15,16,28,16,16,17,15,19,34,15,15,14,16,11,female
33,20,25,12,14,25,12,14,15,20,17,15,14,14,16,16,10,18,14,15,16,28,17,16,17,15,19,35,15,15,14,16,11,female
32,20,25,12,14,25,12,14,15,20,17,15,14,14,16,15,10,18,14,15,16,28,17,16,17,15,19,34,15,15,14,16,11,female
32,19,25,12,14,25,14,14,15,20,16,16,14,15,16,16,9,17,14,15,16,28,16,16,17,15,19,34,15,15,14,16,11,female
32,19,25,12,14,25,14,14,16,20,16,16,13,15,16,15,9,17,14,15,16,28,16,16,17,15,19,34,15,15,14,16,11,female
32,19,25,12,14,25,14,14,16,20,16,16,13,16,16,15,9,17,14,15,16,28,16,16,17,15,19,34,15,15,14,16,11,female
32,20,25,12,14,25,14,15,15,20,16,16,13,15,16,15,9,17,14,15,16,28,16,16,17,15,19,34,15,15,14,16,11,female
31,17,25,14,15,26,16,15,16,21,17,16,12,16,16,15,8,14,13,15,16,28,16,16,17,15,20,35,15,15,14,16,11,female
32,18,25,12,14,25,14,14,15,20,16,16,13,16,16,16,9,17,14,15,16,28,16,16,17,15,19,34,15,15,14,16,11,female
32,19,25,13,14,25,14,13,15,20,15,16,13,16,15,16,10,17,14,15,16,28,16,16,17,15,19,34,15,15,14,16,11,female
32,18,26,12,15,25,15,14,15,21,16,16,14,16,17,16,9,16,14,15,16,34,15,17,16,15,20,29,16,14,15,16,10,female
32,19,26,12,15,25,15,14,15,21,16,16,14,15,16,15,9,17,14,15,16,29,16,16,16,15,19,34,15,15,14,16,11,female
33,17,18,21,15,27,15,16,16,18,19,15,9,16,9,16,15,16,14,15,17,28,15,17,17,15,18,34,16,14,14,16,12,male
32,18,18,20,15,27,13,16,15,17,19,15,11,15,8,17,16,16,14,15,16,28,15,16,17,15,18,33,16,15,14,16,12,male
32,18,18,20,15,27,13,16,15,17,18,15,11,15,8,17,16,16,14,15,16,29,15,16,17,15,18,33,16,15,14,16,12,male
33,19,18,20,15,26,11,15,15,18,18,15,11,16,9,18,15,17,14,15,16,28,16,16,17,15,18,33,15,15,14,16,12,male
33,17,19,19,15,26,15,14,15,18,17,16,11,16,8,16,16,16,14,16,16,28,15,17,17,16,18,33,16,15,14,16,12,male
33,18,18,19,14,26,15,15,16,17,18,16,11,17,9,16,16,16,14,16,16,28,16,16,17,15,19,33,16,15,14,16,12,male
33,18,18,19,14,26,14,15,16,18,18,16,11,17,9,16,16,15,14,15,16,28,16,16,17,16,19,33,15,15,14,16,12,male
33,17,18,20,14,26,16,15,16,18,18,16,11,17,9,15,16,15,14,16,16,28,15,17,17,16,19,33,16,15,14,16,12,male
33,18,18,20,14,26,15,15,16,18,18,16,11,17,9,15,16,15,13,16,16,29,16,17,17,16,19,33,15,15,14,16,12,male
33,20,18,21,14,27,13,15,15,18,18,16,10,17,9,16,15,17,13,15,16,29,16,17,17,16,18,33,15,14,14,16,12,male
33,18,20,19,15,26,15,13,15,17,17,16,11,16,8,16,17,16,14,15,16,29,15,17,17,16,19,33,16,15,14,16,12,male
33,18,20,19,15,26,15,13,16,18,17,16,11,16,8,16,17,16,14,16,16,29,15,16,17,16,18,33,16,15,14,16,12,male
32,18,19,19,14,26,12,15,15,18,17,15,11,16,10,17,16,17,14,15,16,34,15,17,17,15,20,29,15,14,14,16,11,male
32,18,19,19,15,26,13,14,15,18,17,15,11,16,9,17,16,17,14,15,16,30,16,16,16,15,18,33,16,15,14,16,12,male
31,21,25,11,11,28,15,16,17,24,15,14,13,15,13,15,12,19,12,17,20,28,16,16,18,15,19,34,16,14,13,16,11,male
29,20,25,10,14,27,13,16,16,23,14,14,15,14,13,16,12,18,14,15,20,28,16,16,17,15,19,34,16,15,13,16,11,male
30,20,25,10,14,27,13,15,16,23,14,15,15,14,13,16,12,18,14,15,20,28,16,16,17,15,19,34,16,15,13,16,11,male
31,20,25,10,14,27,13,15,16,23,14,15,15,15,12,16,12,17,13,15,20,28,16,16,17,15,19,34,15,15,13,16,11,male
31,21,25,11,14,26,11,15,15,23,14,15,15,15,12,17,12,18,13,15,20,28,16,16,17,15,19,34,15,15,14,16,12,male
31,20,25,10,14,27,13,15,16,23,14,15,15,15,12,16,11,17,13,15,20,28,16,16,17,15,19,34,15,15,14,16,12,male
31,19,25,10,13,27,14,16,16,23,14,16,15,16,13,16,11,16,13,16,19,28,16,16,17,15,19,34,15,15,13,16,12,male
31,18,25,10,14,27,15,16,16,23,14,16,15,17,13,16,11,16,13,16,19,28,16,16,17,16,19,34,15,15,13,16,11,male
30,19,24,10,14,27,14,16,16,24,15,16,15,16,13,16,11,16,12,15,19,28,16,16,17,16,19,34,15,15,13,16,12,male
30,18,24,13,16,28,14,16,15,25,15,17,13,16,14,16,11,14,10,14,19,28,16,17,17,16,18,34,15,14,13,15,12,male
30,20,24,10,15,27,13,15,15,23,14,16,15,15,12,16,11,17,12,15,20,28,16,16,17,15,18,34,15,15,13,16,11,male
30,20,25,11,14,27,12,15,15,23,14,15,15,15,12,16,11,17,13,15,20,28,16,16,17,15,18,34,15,15,14,16,11,male
29,20,25,8,15,27,14,17,15,23,13,16,16,15,13,16,10,17,14,15,19,33,16,16,16,15,20,29,15,15,14,16,10,male
31,19,25,9,15,27,15,16,15,24,14,16,15,16,13,16,11,17,13,15,20,30,16,16,17,15,18,34,16,15,14,16,12,male
34,21,17,21,16,27,10,17,14,18,19,14,11,14,12,17,15,19,13,15,17,27,16,17,17,15,19,35,16,14,14,16,11,male
32,21,17,19,15,27,10,17,14,18,19,14,13,15,12,16,16,18,14,15,17,27,16,17,17,15,19,35,15,14,14,16,11,male
33,21,17,18,15,26,10,17,14,18,19,15,13,15,11,16,16,18,14,15,17,27,16,17,17,15,19,34,15,14,14,16,11,male
34,21,17,18,15,26,11,17,14,18,18,15,13,15,11,16,16,17,14,15,17,28,16,17,17,15,19,33,15,14,14,16,11,male
32,20,17,18,15,26,11,17,15,18,18,15,14,16,11,16,16,16,14,15,17,27,16,17,17,15,19,34,15,14,14,16,11,male
32,19,16,18,14,27,13,17,16,18,18,16,14,17,11,16,15,15,14,15,17,27,16,17,17,15,19,34,15,14,14,16,11,male
32,19,16,18,14,27,13,17,16,19,18,16,13,17,11,16,15,14,13,15,17,27,16,17,17,15,19,34,15,14,14,16,11,male
32,19,17,18,13,27,14,17,17,19,18,16,13,18,12,15,15,14,13,15,17,27,16,17,17,15,19,34,15,14,14,16,11,male
32,17,16,19,13,28,17,18,17,19,18,17,13,19,12,14,15,13,13,15,17,27,16,17,16,15,19,34,15,14,14,16,11,male
31,19,16,21,14,28,14,18,17,20,18,16,11,17,12,15,14,13,11,15,18,27,16,18,16,15,19,33,15,13,15,16,11,male
32,19,17,18,14,27,14,17,16,18,18,16,14,17,11,16,16,15,14,15,17,27,16,17,17,15,19,34,15,14,14,16,11,male
32,19,17,18,14,27,13,17,16,18,18,16,14,17,11,16,16,15,14,15,17,27,16,17,16,15,19,34,15,14,14,16,11,male
32,19,15,17,14,27,15,19,15,18,17,16,15,17,11,16,16,16,15,15,17,32,15,17,16,15,20,31,16,14,14,16,9,male
32,16,16,18,14,27,17,17,16,18,18,16,13,17,11,15,16,16,14,16,17,29,15,17,16,15,19,34,16,14,14,15,11,male
32,18,24,15,17,28,12,15,13,25,16,15,11,14,15,16,12,18,10,15,19,29,15,16,18,15,18,33,16,14,14,16,12,male
30,17,25,13,17,28,13,16,14,25,17,15,12,14,14,17,12,17,11,15,19,29,15,16,18,15,18,33,16,15,13,16,12,male
31,16,24,14,16,28,15,15,15,24,16,16,12,15,13,16,12,16,10,15,19,29,15,16,18,16,18,33,16,14,14,15,12,male
31,16,24,14,16,28,15,15,14,24,16,16,12,15,13,16,13,16,11,15,19,29,15,16,18,16,18,33,16,14,14,15,12,male
31,15,24,14,15,28,17,14,15,24,15,16,13,17,12,16,13,15,11,16,19,29,15,16,18,16,18,33,16,14,14,15,12,male
33,18,24,15,14,28,16,14,16,24,15,16,12,17,12,15,13,16,10,16,18,28,15,16,17,16,18,34,16,14,14,15,12,male
30,17,24,14,13,27,17,14,17,24,15,16,12,18,13,15,13,15,10,16,18,29,15,16,18,16,18,33,16,14,14,16,12,male
30,17,24,14,14,28,16,15,16,24,16,16,12,17,13,15,13,16,10,16,19,29,15,16,18,16,18,32,16,14,14,16,12,male
30,17,24,14,13,28,16,15,17,24,16,16,12,18,13,15,13,15,10,16,18,29,15,16,18,16,18,32,16,14,14,16,12,male
31,18,24,16,13,28,16,15,17,24,15,16,11,17,14,15,13,15,9,15,18,29,15,17,18,16,19,32,15,14,14,16,12,male
30,19,24,15,14,28,14,15,16,24,16,15,12,16,12,15,13,17,10,16,19,29,15,16,18,16,18,33,16,14,14,16,12,male
31,19,24,15,13,27,14,14,16,24,15,15,12,16,12,16,13,17,10,16,18,29,15,16,17,16,18,32,16,14,14,16,12,male
31,20,24,14,14,27,13,15,15,24,15,15,13,15,13,16,13,17,10,16,19,32,15,17,17,16,19,30,16,14,14,16,11,male
32,19,24,14,14,28,14,15,16,24,15,14,13,15,12,15,13,17,10,16,19,30,15,16,17,16,18,33,16,15,14,16,12,male
32,21,17,20,16,28,10,16,14,19,18,13,12,13,11,17,16,18,13,15,16,27,15,17,17,15,20,35,16,14,14,16,10,male
32,20,18,19,15,27,11,15,15,18,18,14,12,15,10,17,16,17,13,15,16,27,16,17,17,15,20,35,16,14,14,16,11,male
32,19,18,19,15,27,13,15,15,18,18,15,13,15,9,16,16,17,13,15,16,27,15,17,17,15,20,35,16,14,14,16,10,male
33,19,18,19,15,27,13,15,15,18,18,15,13,15,9,16,17,17,14,15,16,27,16,17,17,15,20,35,16,14,14,16,10,male
33,19,19,18,15,26,13,14,15,18,17,15,13,16,10,16,17,16,13,15,16,27,16,17,17,15,20,35,16,14,14,16,11,male
33,17,18,18,14,26,17,14,16,18,18,16,13,17,10,15,17,15,13,16,16,27,15,17,17,16,20,35,16,14,14,15,11,male
32,16,18,18,14,26,17,15,17,18,18,16,13,18,10,15,17,14,14,16,16,27,15,17,17,16,20,35,16,15,14,16,11,male
33,16,18,19,14,27,18,15,17,19,18,17,13,18,11,15,17,14,13,16,16,27,15,17,17,16,20,35,16,14,14,15,11,male
32,17,18,19,13,27,16,15,17,19,18,17,13,19,10,15,16,14,13,16,16,27,16,17,17,16,20,35,15,14,14,15,11,male
31,14,17,21,13,28,21,16,17,19,18,17,11,18,12,14,16,13,12,16,17,27,16,17,17,16,19,35,16,13,14,15,11,male
33,18,18,18,14,26,14,14,16,18,17,16,13,17,10,16,17,16,13,15,16,27,16,17,17,15,20,35,16,14,14,16,11,male
33,18,19,19,14,27,14,14,16,18,17,16,12,17,10,16,17,16,13,16,16,27,16,17,17,15,20,35,16,14,14,16,11,male
32,19,18,19,14,26,14,15,15,18,17,15,13,16,10,16,16,16,13,16,16,33,16,17,17,15,21,29,16,14,14,16,9,male
32,18,19,19,15,27,14,15,15,19,17,15,12,16,10,16,16,16,13,15,16,29,16,17,17,15,19,35,16,14,14,16,11,male
35,25,24,17,12,27,7,14,13,19,17,15,13,16,16,15,13,19,13,14,17,29,17,13,20,16,19,33,15,17,12,16,11,female
33,23,24,18,13,28,9,13,14,19,17,16,12,17,15,16,13,18,13,15,17,29,16,12,20,15,19,33,15,17,12,16,11,female
33,22,24,18,13,28,10,14,14,19,17,16,12,17,16,16,13,17,13,15,18,29,16,12,20,15,19,33,15,18,12,16,11,female
33,20,24,19,14,28,12,13,15,19,17,16,12,17,15,16,13,16,13,15,18,29,16,12,20,15,19,33,15,17,12,16,11,female
33,19,24,19,14,28,13,13,15,19,16,16,12,16,16,16,13,16,14,15,18,29,16,12,21,15,20,33,15,18,12,16,11,female
32,17,24,18,15,28,15,13,16,19,17,15,12,16,15,16,13,14,14,15,17,29,16,12,21,15,20,33,16,17,12,16,11,female
32,15,24,18,15,28,19,13,17,19,17,15,13,16,15,15,13,13,13,16,17,29,15,12,20,16,20,33,16,17,12,16,11,female
33,13,24,17,15,28,21,13,18,19,17,16,13,16,15,15,13,13,13,16,17,29,15,12,20,16,19,33,16,17,12,16,11,female
33,14,24,17,15,28,21,13,18,19,17,15,13,15,14,14,13,12,13,16,17,29,15,12,20,16,19,33,16,17,12,16,11,female
33,9,25,18,17,28,24,13,19,19,17,16,13,15,15,15,12,12,13,17,17,29,15,12,20,15,19,33,16,17,12,16,11,female
32,17,24,19,14,28,16,13,16,18,16,16,12,16,15,16,13,15,14,16,17,29,15,12,20,16,20,33,16,17,12,16,11,female
32,18,24,19,15,28,15,13,16,18,16,15,12,16,15,16,13,15,14,15,17,29,16,12,20,15,20,32,16,17,12,16,10,female
22,20,24,19,14,27,15,15,15,18,16,16,13,16,16,16,12,16,14,16,18,30,15,13,19,15,19,33,16,16,13,16,11,female
8,18,21,18,15,25,16,15,15,18,16,16,13,15,16,15,13,16,15,15,17,39,16,16,18,15,20,29,16,16,14,16,13,female
31,20,23,14,15,27,14,21,16,20,16,14,10,11,13,18,11,19,16,15,17,29,15,14,20,16,17,33,16,16,12,16,12,male
31,20,23,14,15,26,14,20,16,20,17,15,11,11,12,17,12,19,16,15,17,29,15,14,19,16,17,32,16,16,13,16,12,male
32,21,23,13,15,26,12,19,15,20,16,15,11,11,13,18,12,19,17,15,16,29,16,13,19,16,18,32,15,17,13,16,12,male
31,21,23,13,15,26,13,19,15,20,16,15,11,12,12,17,12,19,17,15,16,30,16,13,19,16,17,32,16,17,13,15,12,male
32,20,23,13,15,26,12,20,15,19,15,15,11,14,12,18,12,18,18,15,16,29,16,14,19,16,18,32,15,17,13,16,12,male
31,21,22,13,15,26,11,19,15,20,15,16,11,14,13,18,11,18,17,15,16,29,16,14,19,16,18,32,15,16,13,16,12,male
31,19,21,13,15,26,13,21,15,20,15,16,11,16,12,16,10,16,17,16,16,29,16,14,19,16,18,32,15,17,13,16,12,male
31,19,21,13,15,26,12,21,15,20,15,16,11,16,12,16,10,16,17,16,16,29,17,14,19,16,18,32,15,16,13,16,12,male
31,20,21,13,16,27,11,22,14,20,16,17,11,16,13,16,10,16,17,16,17,29,17,14,19,15,18,32,14,16,13,16,12,male
31,17,21,15,16,27,14,22,15,21,16,17,10,19,14,15,11,13,16,16,17,29,17,14,20,15,18,32,15,16,12,16,12,male
31,18,23,13,15,25,14,19,15,20,15,16,11,16,12,17,11,16,17,15,16,29,16,13,19,15,18,32,16,17,13,16,12,male
31,18,23,13,15,25,14,19,15,19,15,16,11,15,12,17,11,17,18,15,16,29,16,13,19,15,18,32,16,17,13,16,12,male
28,20,22,14,14,25,14,19,14,20,14,16,11,15,12,17,11,17,17,15,16,29,15,14,18,15,18,33,16,16,14,16,12,male
8,17,20,14,15,24,15,18,15,18,15,16,12,16,14,16,13,16,16,15,16,41,16,16,16,15,20,28,16,16,15,16,14,male
35,23,19,18,15,26,8,16,14,17,17,15,13,15,14,17,15,18,15,15,16,27,16,15,18,15,19,34,15,16,13,16,11,male
33,23,20,17,15,26,8,15,14,18,17,15,13,15,13,17,16,18,15,15,16,27,16,15,17,15,19,34,15,16,14,16,11,male
33,22,20,17,14,26,9,15,15,18,17,15,13,16,12,17,16,17,14,15,16,27,16,15,17,15,19,33,15,16,14,16,11,male
33,21,20,17,14,26,9,15,15,18,17,15,13,16,12,17,16,17,14,15,16,27,16,15,17,15,19,33,15,16,14,16,11,male
32,22,20,17,14,26,8,15,15,18,17,15,13,17,12,17,15,17,14,15,16,27,16,15,17,16,19,33,15,16,14,16,11,male
33,21,20,16,14,26,10,15,15,18,17,16,13,17,11,17,15,16,14,15,16,27,16,15,17,16,19,33,15,16,14,16,11,male
32,18,20,16,14,27,14,15,16,19,17,16,14,17,11,16,16,15,14,15,16,27,16,15,17,16,19,34,15,16,14,16,11,male
32,19,19,16,14,27,13,16,16,18,17,16,14,17,10,16,15,16,14,15,16,27,16,15,17,16,19,33,15,16,14,15,11,male
32,18,19,17,14,27,15,15,16,19,17,17,13,17,11,15,15,15,14,16,16,27,16,15,17,16,19,34,15,16,14,16,11,male
33,18,19,18,14,27,15,16,16,19,17,17,13,17,11,14,15,15,14,15,16,27,16,15,17,16,19,33,15,16,14,15,11,male
32,18,20,16,14,26,15,15,16,18,17,16,14,17,10,16,16,16,15,15,16,28,16,15,17,15,19,33,16,16,14,16,11,male
32,19,20,16,14,27,14,15,16,18,17,16,13,17,10,16,16,16,15,15,16,27,16,15,17,15,19,33,16,16,14,16,11,male
29,21,19,16,13,26,14,15,15,19,16,16,14,17,11,16,16,16,15,15,16,29,15,15,17,16,19,34,16,16,14,16,11,male
7,18,19,16,15,24,15,16,15,18,16,16,14,16,13,16,15,16,15,15,16,34,16,16,16,15,18,30,16,16,15,16,14,male
31,25,25,15,14,26,10,16,14,22,17,13,10,9,18,14,12,22,16,14,16,29,15,13,20,16,19,33,16,15,13,16,11,male
32,24,26,14,14,26,12,16,16,21,17,14,10,10,16,15,12,21,16,14,16,29,15,13,20,16,19,34,15,15,13,16,11,male
32,23,26,13,13,26,12,16,16,21,16,14,11,11,15,15,12,20,16,14,16,29,15,13,20,16,19,34,15,15,13,16,11,male
32,22,26,12,13,26,13,15,16,21,16,14,11,12,15,15,12,20,16,15,16,29,15,13,20,16,19,33,15,15,14,16,11,male
32,21,26,12,13,26,15,15,17,21,16,15,11,14,14,15,11,18,15,15,16,29,15,13,19,16,19,33,16,15,14,16,11,male
32,19,26,12,12,26,16,15,17,21,16,15,12,15,15,15,11,17,15,15,16,29,15,13,19,16,19,33,16,15,14,16,11,male
33,19,26,12,12,26,17,15,18,22,16,16,11,16,16,15,11,16,15,15,16,28,15,13,20,16,19,33,16,15,13,16,11,male
32,19,26,13,12,26,17,15,17,22,16,16,11,17,16,15,11,16,15,16,16,28,16,13,20,16,19,34,15,15,13,16,11,male
31,19,26,14,12,26,17,16,17,22,15,16,11,17,16,14,10,16,14,16,16,28,16,14,19,16,19,33,15,15,13,16,11,male
31,19,25,15,13,27,17,18,16,22,16,17,10,16,17,13,8,16,14,15,16,29,17,13,20,15,19,34,14,15,13,16,12,male
32,20,26,12,13,26,15,14,16,21,16,15,11,15,15,16,11,18,15,15,16,29,15,13,20,16,19,33,16,15,14,16,11,male
33,20,26,12,13,26,14,14,16,22,15,15,12,15,15,16,12,18,15,15,16,28,15,13,19,16,19,33,15,15,14,16,11,male
22,22,25,13,13,25,14,15,15,21,16,15,12,14,15,16,12,18,15,15,16,29,16,15,18,16,18,33,16,16,14,16,12,male
5,18,20,15,15,21,15,16,15,18,16,15,14,15,15,15,14,16,15,15,16,35,16,17,16,15,18,30,16,15,15,16,14,male
34,24,22,21,7,28,13,21,15,16,19,16,9,18,14,13,11,21,15,15,16,27,15,17,18,15,19,34,16,15,13,16,12,female
33,23,20,19,10,27,12,19,15,15,20,17,11,17,12,15,12,19,15,14,16,27,15,16,18,15,19,33,16,15,14,16,12,female
32,21,19,19,12,27,13,17,15,15,20,17,12,18,11,15,13,18,15,14,16,27,15,16,18,15,19,33,16,15,14,16,12,female
32,21,19,19,12,27,13,17,15,15,19,17,12,17,11,15,14,18,15,14,16,27,15,16,18,15,19,33,16,15,14,16,12,female
33,20,17,19,14,26,10,16,15,17,18,16,13,17,10,17,15,17,14,15,17,27,16,16,17,15,19,33,15,15,14,16,11,female
32,17,18,19,15,26,16,15,16,17,18,16,13,16,9,16,16,15,14,16,16,27,16,17,17,15,19,33,16,15,14,16,11,female
32,18,18,19,15,26,14,16,16,17,18,15,13,16,10,16,16,15,14,16,16,27,16,17,17,15,19,33,15,15,14,16,11,female
32,15,18,19,15,27,19,16,17,17,18,15,13,16,11,15,15,13,14,16,17,27,15,17,17,16,19,33,16,14,14,15,11,female
31,15,18,20,15,27,19,15,17,17,19,15,12,16,12,15,15,13,13,16,16,26,16,17,17,16,19,33,16,14,14,15,11,female
32,16,19,23,16,28,17,17,18,16,19,13,10,14,13,16,13,11,13,15,17,26,16,17,17,16,19,34,15,14,14,16,12,female
32,20,18,19,14,26,11,15,15,17,18,16,12,17,10,17,16,16,13,15,16,27,16,17,17,15,19,33,15,15,14,16,12,female
31,19,18,19,14,26,14,15,15,17,18,16,12,17,9,16,16,16,14,15,16,27,16,16,17,15,19,33,15,15,14,16,12,female
33,21,18,19,14,26,13,16,14,17,18,16,13,16,10,16,15,17,13,15,16,28,15,16,17,16,19,33,16,15,14,16,12,female
11,18,18,18,15,24,15,16,15,17,17,16,13,16,12,16,16,16,14,15,16,31,16,16,16,16,17,32,16,15,15,15,14,female
32,19,13,20,15,26,13,19,14,16,18,16,12,16,10,17,15,17,15,15,17,27,15,16,17,15,19,33,16,15,14,16,12,female
32,19,14,19,15,25,12,18,15,16,18,16,12,16,10,17,15,17,15,15,17,27,16,16,17,15,19,33,16,15,14,16,12,female
32,19,15,19,15,25,12,18,15,16,18,16,12,16,10,17,15,17,15,15,17,27,16,16,17,15,19,32,16,15,14,16,12,female
32,19,14,19,15,25,12,18,15,16,18,16,13,16,10,17,15,17,15,15,17,27,16,16,17,15,19,33,15,15,14,16,12,female
32,19,15,19,15,25,12,18,15,16,18,16,12,16,10,17,15,16,15,15,16,27,16,16,17,15,19,33,15,15,14,16,12,female
32,20,15,19,15,25,11,18,15,16,18,16,12,15,10,17,15,16,15,15,17,27,16,16,17,15,19,33,15,15,14,16,12,female
32,18,15,19,15,26,14,18,16,16,18,16,12,15,9,16,15,15,15,15,17,27,16,16,17,16,19,33,15,15,14,16,12,female
32,18,15,20,15,26,14,18,16,16,19,15,12,15,9,16,16,15,15,15,17,27,16,17,17,15,19,33,15,15,14,16,12,female
32,18,14,20,15,26,14,18,16,16,19,16,12,15,10,16,15,15,15,15,17,27,16,17,17,15,19,33,15,15,14,16,12,female
32,18,14,21,15,27,15,19,16,16,19,16,11,14,10,15,15,14,15,15,17,27,17,17,17,15,18,33,15,15,14,16,12,female
32,18,15,19,15,25,14,18,15,16,18,16,12,16,10,16,15,16,15,15,17,27,16,16,17,15,19,33,16,15,14,16,12,female
32,18,15,20,15,25,14,17,15,16,18,16,12,16,10,16,15,16,15,15,16,27,16,16,17,15,19,33,16,15,14,16,12,female
34,19,16,19,14,25,15,18,15,17,18,16,13,15,10,16,15,16,14,15,16,28,15,16,17,16,19,33,16,15,14,16,12,female
9,17,17,18,15,23,15,17,15,17,17,15,13,15,12,16,15,16,15,15,16,32,15,16,16,16,17,32,16,15,15,16,14,female
33,19,24,11,14,28,15,18,15,23,16,15,14,15,14,16,11,18,13,16,19,30,15,16,18,15,19,32,17,15,13,16,11,male
32,19,24,10,14,28,14,17,15,22,16,15,14,15,13,17,12,18,14,15,19,30,15,16,18,15,19,32,16,15,13,16,11,male
32,19,24,10,14,28,14,17,16,22,16,15,15,15,13,16,12,17,15,15,18,30,16,16,18,15,19,32,16,15,13,16,10,male
32,19,24,10,14,27,14,17,16,22,16,15,15,15,13,16,12,17,15,15,18,30,16,16,18,15,19,32,16,15,13,16,10,male
32,20,25,10,14,27,13,17,16,21,15,15,15,15,13,16,12,17,15,15,18,30,16,15,18,15,19,32,15,15,13,16,10,male
32,20,25,9,14,27,13,17,16,21,15,16,15,16,13,16,12,17,15,15,18,30,16,15,18,16,19,32,15,15,13,16,10,male
